date,open,high,low,close,volume,rsi,macd,sma50,ema20,atr,next_day_return,target,volatility,sharpe_ratio,max_drawdown,daily_sentiment,symbol,asset_class
2023-06-20 04:00:00,403.49,404.32,401.26,403.38,4246881.0,69.66745543823617,6.187023714909856,383.98800000000006,394.37366089779385,4.1044362003028425,-0.005478704943229662,0,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,0.06967141530112327,VOO,US Equity - Large Cap
2023-06-21 04:00:00,402.31,403.06,400.67,401.17,3423543.0,64.7924936510768,5.953396682445202,384.4842,395.02093128848014,4.002322598885527,0.003639354886955548,1,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,0.006173569882881534,VOO,US Equity - Large Cap
2023-06-22 04:00:00,400.28,402.72,399.95,402.63,3141021.0,66.46213043492013,5.818977820172961,385.0086,395.7456044991011,3.9122426751487667,-0.0075006830092143595,0,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,0.08476885381006925,VOO,US Equity - Large Cap
2023-06-23 04:00:00,399.33,401.28,398.93,399.61,4215307.0,60.11194657074885,5.406439078276833,385.50260000000003,396.1136421658534,3.8967540800260636,-0.004129025800155284,0,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,0.17230298564080254,VOO,US Equity - Large Cap
2023-06-26 04:00:00,399.04,400.86,397.73,397.96,3250700.0,56.91245447057336,4.88998919128386,385.8664,396.28948576910545,3.840885974404688,0.0110815157302242,1,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,-0.0034153374723335968,VOO,US Equity - Large Cap
2023-06-27 04:00:00,398.8,402.93,398.39,402.37,4301299.0,62.63654630320822,4.78143171069064,386.334,396.86858236252397,3.923038907898278,0.0004473494544821044,1,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,-0.003413695694918055,VOO,US Equity - Large Cap
2023-06-28 04:00:00,401.35,403.485,400.71,402.55,4320672.0,62.85346239747923,4.65624927762542,386.77939999999995,397.4096697565693,3.839619986165448,-9.936653831832398e-05,0,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,0.17792128155073914,VOO,US Equity - Large Cap
2023-06-29 04:00:00,400.6,402.67,400.19,402.51,3914849.0,62.76625704071498,4.501918319780884,387.21880000000004,397.8954154940389,3.7409488522542658,0.011850637251248353,1,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,0.09674347291529088,VOO,US Equity - Large Cap
2023-06-30 04:00:00,405.4,408.22,405.29,407.28,5173692.0,68.39721609300648,4.710212659705746,387.754,398.7891854469876,3.883684688142552,0.0019151443724219064,1,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,-0.026947438593495212,VOO,US Equity - Large Cap
2023-07-03 04:00:00,406.92,408.06,406.68,408.06,2372019.0,69.2170333423889,4.881950815946482,388.3478,399.6721201663221,3.7023858250512838,-0.0022300642062442755,0,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,0.07425600435859647,VOO,US Equity - Large Cap
2023-07-05 04:00:00,406.01,407.84,406.01,407.15,4234124.0,67.0322567985222,4.888276142734014,388.9189999999999,400.38429919810096,3.582849564533853,-0.008154242908019138,0,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,-0.026341769281246225,VOO,US Equity - Large Cap
2023-07-06 04:00:00,403.78,404.35,401.56,403.83,6040271.0,59.63642510013242,4.572681727621841,389.4138,400.7124611792342,3.727917616629952,-0.002327712156105277,0,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,-0.02657297535702569,VOO,US Equity - Large Cap
2023-07-07 04:00:00,403.03,406.679,402.71,402.89,3673249.0,57.695453317618764,4.198325057917202,390.0096,400.91984582883094,3.7453272496619503,0.002680632430688279,1,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,0.044196227156603415,VOO,US Equity - Large Cap
2023-07-10 04:00:00,402.63,404.11,402.06,403.97,3362277.0,59.33313285323868,3.9433353587706392,390.66020000000003,401.21033670227564,3.62299625350409,0.006411367180731098,1,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,-0.1713280244657798,VOO,US Equity - Large Cap
2023-07-11 04:00:00,404.77,407.0,403.77,406.56,3181871.0,63.02936684571557,3.9052284963764237,391.2152,401.71982844491606,3.5946591916650914,0.007870916961826069,1,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,-0.1524917832513033,VOO,US Equity - Large Cap
2023-07-12 04:00:00,410.19,411.13,408.79,409.76,4246359.0,67.0180535014358,4.086139319328197,391.7694,402.4855590692098,3.6649387557984974,0.00815111284654435,1,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,-0.036228752924097274,VOO,US Equity - Large Cap
2023-07-13 04:00:00,411.54,413.81,411.13,413.1,3273427.0,70.58519383170687,4.447751624269586,392.3956,403.49645820547556,3.692667480072444,-0.0007988380537401474,0,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,-0.08128311203344238,VOO,US Equity - Large Cap
2023-07-14 04:00:00,413.94,414.71,412.08,412.77,3680945.0,69.78214787269754,4.654054693676471,393.1008,404.37965266209693,3.6161880735824643,0.003488625626862474,1,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,0.051424733259527386,VOO,US Equity - Large Cap
2023-07-17 04:00:00,412.65,415.2495,412.63,414.21,2968267.0,71.31571923417722,4.877522287158456,393.88739999999996,405.3158762180877,3.544495921135896,0.00758069578233278,1,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,-0.0708024075521211,VOO,US Equity - Large Cap
2023-07-18 04:00:00,413.91,417.93,413.54,417.35,3597284.0,74.370200377005,5.247503765958754,394.7916,406.46198324493645,3.605282847869872,0.0021564634000239558,1,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,-0.12123037013352915,VOO,US Equity - Large Cap
2023-07-19 04:00:00,418.07,419.37,417.49,418.25,3494916.0,75.18582598317658,5.549369554010809,395.5772,407.58465150732343,3.4913630979658143,-0.0065271966527197245,0,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,0.1665648768921554,VOO,US Equity - Large Cap
2023-07-20 04:00:00,417.3,418.16,414.82,415.52,4084997.0,68.10580429554801,5.504855632353383,396.30400000000003,408.34039898281645,3.486955399768405,0.00012033115132847882,1,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,-0.002577630048653568,VOO,US Equity - Large Cap
2023-07-21 04:00:00,417.11,417.3,415.48,415.57,3176713.0,68.16493273612781,5.411235259176124,397.0646,409.0289324130244,3.367266371057666,0.0042351469066583824,1,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,0.026752820468792383,VOO,US Equity - Large Cap
2023-07-24 04:00:00,416.58,418.1,416.015,417.33,3471008.0,70.2552960197688,5.4166183256705835,397.82739999999995,409.8195102784506,3.3071722058932234,0.00294730788584574,1,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,-0.12247481862134567,VOO,US Equity - Large Cap
2023-07-25 04:00:00,417.08,419.65,417.0674,418.56,3949308.0,71.65602428082704,5.457227641862346,398.6254,410.6519378709791,3.255184550799699,0.00023891437308876107,1,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,-0.034438272452518265,VOO,US Equity - Large Cap
2023-07-26 04:00:00,417.62,419.89,416.58,418.66,6138837.0,71.77240944435317,5.434830637261939,399.43559999999997,411.41461045469543,3.259116267375714,-0.006783547508718346,0,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,0.031092258970986608,VOO,US Equity - Large Cap
2023-07-27 04:00:00,421.79,422.15,414.92,415.82,4149443.0,63.76450520182021,5.128795028104889,400.1628,411.83417136377204,3.543848777900868,0.009739791255831909,1,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,-0.09509935774223029,VOO,US Equity - Large Cap
2023-07-28 04:00:00,418.93,420.62,418.16,419.87,2702729.0,69.06517108584562,5.153652655937833,401.02119999999996,412.59948837674614,3.6338962954647696,0.0019291685521709567,1,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,0.0575698018345672,VOO,US Equity - Large Cap
2023-07-31 04:00:00,420.32,420.97,419.05,420.68,3454537.0,70.01007214184688,5.179012305596814,401.80580000000003,413.3690609122941,3.5110667347513935,-0.0030902348578492056,0,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,-0.0400638689918805,VOO,US Equity - Large Cap
2023-08-01 04:00:00,419.26,420.08,418.55,419.38,3137275.0,66.49933023102537,5.036157190023744,402.48980000000006,413.9415313015994,3.4121136016732505,-0.013853784157565885,0,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,-0.009169374979327679,VOO,US Equity - Large Cap
2023-08-02 04:00:00,416.46,416.7,412.88,413.57,4979068.0,53.569964973453125,4.4033657782212,403.06980000000004,413.90614736811375,3.6333110631460555,-0.0028290253161497025,0,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,-0.04017066122293969,VOO,US Equity - Large Cap
2023-08-03 04:00:00,411.68,414.19,411.09,412.4,3028199.0,51.40256464897131,3.764074891159737,403.6222,413.76270476162676,3.595115735771578,-0.00489815712900088,0,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,0.20522781845089377,VOO,US Equity - Large Cap
2023-08-04 04:00:00,414.15,416.1285,410.03,410.38,5717266.0,47.8062888233794,3.0591709210556246,404.2202,413.4405424033766,3.7743720110362746,0.009016033919781563,1,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,0.01865027752620661,VOO,US Equity - Large Cap
2023-08-07 04:00:00,412.29,414.24,411.64,414.08,2597977.0,54.13588830633937,2.767190079281079,404.94919999999996,413.5014431268645,3.780502367504284,-0.004322836166924193,0,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,-0.08577109289559004,VOO,US Equity - Large Cap
2023-08-08 04:00:00,411.76,412.74,409.125,412.29,3780086.0,50.918735756812175,2.364103208041456,405.57660000000004,413.38606759097263,3.8645742489549564,-0.006645807562637995,0,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,0.10225449121031892,VOO,US Equity - Large Cap
2023-08-09 04:00:00,412.66,412.73,408.85,409.55,3145934.0,46.37557685400542,1.8027775601124745,406.0502,413.0207278204038,3.8656782733849444,0.0005860090343059454,1,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,-0.10208436499710223,VOO,US Equity - Large Cap
2023-08-10 04:00:00,411.8,415.05,408.62,409.79,4588326.0,46.82313391809462,1.3615933338420518,406.5262,412.71303945655586,4.049181355812142,-0.0009273042289953404,0,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,0.04088635950047555,VOO,US Equity - Large Cap
2023-08-11 04:00:00,407.95,410.41,407.34,409.41,2918862.0,46.16613248820862,0.9701060530450718,407.0366,412.39846427021723,3.979120268139815,0.005642265699421056,1,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,-0.17596701238797757,VOO,US Equity - Large Cap
2023-08-14 04:00:00,408.56,411.74,408.31,411.72,2772912.0,50.6951934126333,0.8366034136395228,407.51959999999997,412.3338486254346,3.939835138779736,-0.011464101816768713,0,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,-0.11281860488984306,VOO,US Equity - Large Cap
2023-08-15 04:00:00,410.09,411.7125,406.41,407.0,4686119.0,42.7762076390023,0.3459491700751869,407.79439999999994,411.8258630420599,4.037848279656191,-0.007395577395577391,0,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,0.039686123586912356,VOO,US Equity - Large Cap
2023-08-16 04:00:00,406.59,408.11,403.87,403.99,3353653.0,38.63184794095227,-0.28252294861562177,408.0242,411.07959037138755,4.052307444587627,-0.008094259758904876,0,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,0.09384665799954105,VOO,US Equity - Large Cap
2023-08-17 04:00:00,405.33,405.58,400.37,400.72,7102504.0,34.69874860375814,-1.0325507003122993,408.17240000000004,410.0929627169697,4.13510481973446,0.0009233379916149254,1,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,0.03713682811899705,VOO,US Equity - Large Cap
2023-08-18 04:00:00,398.17,402.02,397.85,401.09,4157667.0,35.49894193195797,-1.578896651638047,408.3538,409.2355376963059,4.13760027258248,0.006606995936074389,1,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,0.008435171761175947,VOO,US Equity - Large Cap
2023-08-21 04:00:00,402.14,404.39,399.99,403.74,3292434.0,41.06883997335241,-1.7775563382705855,408.5412,408.71215315380056,4.156363636988616,-0.002798830930797025,0,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,-0.01011036955892888,VOO,US Equity - Large Cap
2023-08-22 04:00:00,405.35,405.4,402.06,402.61,2648051.0,39.502374380426836,-2.0030867897545477,408.6928,408.13099571058143,4.097992653169947,0.010779662700876713,1,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,-0.12785219903674275,VOO,US Equity - Large Cap
2023-08-23 04:00:00,403.56,407.67,403.47,406.95,3249964.0,47.74609303002123,-1.810746410834497,408.8586,408.0185199286213,4.166772342033758,-0.013294016463939018,0,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,-0.05198442083947086,VOO,US Equity - Large Cap
2023-08-24 04:00:00,408.6,409.079,401.4,401.54,3458791.0,40.36268170460921,-2.0709840465999605,408.8636,407.40151803065737,4.4178656791083855,0.0066244956915872955,1,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,-0.026063877095978755,VOO,US Equity - Large Cap
2023-08-25 04:00:00,403.08,405.8,399.71,404.2,4417835.0,44.87631738466924,-2.039079242181458,408.9156,407.09661155154714,4.537401067410667,0.006580900544285173,1,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,0.12571222262189158,VOO,US Equity - Large Cap
2023-08-28 04:00:00,406.36,407.44,405.1,406.86,3236711.0,49.030658038610596,-1.7786514980679726,408.9178,407.0740771180665,4.4446595203519825,0.01420636091038685,1,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,0.054361828956846145,VOO,US Equity - Large Cap
2023-08-29 04:00:00,406.78,412.98,406.57,412.64,3482664.0,56.671906885028555,-1.093260513385701,409.06559999999996,407.604165011584,4.5851395011572444,0.0041682822799535835,1,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,-0.1563040155362734,VOO,US Equity - Large Cap
2023-08-30 04:00:00,413.03,415.0292,412.4,414.36,3004516.0,58.65814175463822,-0.4066064881971556,409.2852,408.2475778676236,4.445338497965915,-0.0012790809923738378,0,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,0.052408396939479504,VOO,US Equity - Large Cap
2023-08-31 04:00:00,414.982,416.12,413.66,413.83,4751131.0,57.77919090949868,0.09372480205820466,409.5384,408.7792371183261,4.3034428025680205,0.002126477055795828,1,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,-0.018508228041631655,VOO,US Equity - Large Cap
2023-09-01 04:00:00,416.46,416.88,413.21,414.71,3587971.0,58.880910971234236,0.554853592975519,409.78,409.3440716784855,4.258171468407528,-0.0043644956716741845,0,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,-0.04769220003059588,VOO,US Equity - Large Cap
2023-09-05 04:00:00,414.2,414.47,412.77,412.9,4426687.0,55.66357518763114,0.7654262514665788,410.04579999999993,409.68273151862974,4.0925014134625615,-0.006902397674981797,0,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,0.0811676288840868,VOO,US Equity - Large Cap
2023-09-06 04:00:00,412.1,412.13,407.83,410.05,3744068.0,50.94337367672823,0.6943315964215344,410.2876,409.7177094692364,4.162356561261248,-0.0029752469211072885,0,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,0.12309995224959511,VOO,US Equity - Large Cap
2023-09-07 04:00:00,407.17,409.43,406.855,408.83,2245759.0,49.02681220936528,0.5333961077517984,410.4168,409.6331657102615,4.093228586479073,0.0013697624929678298,1,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,0.11312801191161986,VOO,US Equity - Large Cap
2023-09-08 04:00:00,408.82,410.84,408.49,409.39,4125223.0,49.95746404782164,0.445900826226989,410.5536,409.610007071189,3.968660257371756,0.006570751606048031,1,0.0073459764969257746,0.08787946847929816,-0.1030712180279542,-0.06392175232226385,VOO,US Equity - Large Cap
